player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Anthony Martial,9,fr FRA,FW,27-040,45,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,1,9,1,1,1
Antony,21,br BRA,"FW,RW",22-324,45,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,1,0,4,9,44.4,1,5,3,1,1
Marcus Rashford,10,eng ENG,"LW,FW",25-075,89,1,0,0,0,3,2,0,0,28,2,0,1,1.2,1.2,0.0,3,0,14,18,77.8,1,17,3,2,1
Harry Maguire,5,eng ENG,"CB,FW",29-315,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Bruno Fernandes,8,pt POR,"RW,AM,FW",28-128,90,1,0,0,0,2,1,0,0,39,0,0,1,0.4,0.4,0.2,3,1,21,32,65.6,3,14,0,0,0
Christian Eriksen,14,dk DEN,AM,30-334,71,0,0,0,0,0,0,1,0,28,0,0,0,0.0,0.0,0.4,2,0,17,25,68.0,3,13,1,0,0
Alejandro Garnacho,49,ar ARG,LW,18-197,19,0,1,0,0,1,0,0,0,14,0,1,0,0.0,0.0,0.7,1,1,5,9,55.6,0,6,2,0,0
Fred,17,br BRA,"DM,CM",29-315,90,0,0,0,0,0,0,1,0,44,3,1,2,0.0,0.0,0.0,2,0,32,35,91.4,1,18,0,2,2
Casemiro,18,br BRA,DM,30-325,89,0,1,0,0,0,0,1,0,46,1,1,1,0.0,0.0,0.3,2,1,25,38,65.8,4,15,0,1,1
Scott McTominay,39,sct SCO,"CM,DM",26-037,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Tyrell Malacia,12,nl NED,LB,23-150,89,0,0,0,0,0,0,0,0,50,3,2,0,0.0,0.0,0.0,0,0,28,37,75.7,2,16,1,1,0
Lisandro Martínez,6,ar ARG,"CB,LB",24-361,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Luke Shaw,23,eng ENG,"CB,LM",27-186,90,0,0,0,0,0,0,0,0,39,2,0,0,0.0,0.0,0.0,0,0,23,30,76.7,0,14,0,0,0
Raphaël Varane,19,fr FRA,CB,29-264,90,0,0,0,0,0,0,0,0,35,0,0,1,0.0,0.0,0.0,0,0,25,28,89.3,0,13,0,0,0
Aaron Wan-Bissaka,29,eng ENG,"RB,RM",25-049,90,0,0,0,0,1,0,0,0,34,4,1,0,0.0,0.0,0.0,2,1,22,27,81.5,1,10,1,3,3
David de Gea,1,es ESP,GK,32-068,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,22,39,56.4,0,28,0,0,0
