player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Salomón Rondón,9,ve VEN,FW,28-231,73,0,0,0,0,0,0,0,0,30,0,1,1,0.0,0.0,0.0,1,0,6,16,37.5,0,17,0,1,1
Daniel Sturridge,15,eng ENG,FW,28-246,17,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.2,0,0,0,3,0.0,0,4,0,1,0
Jay Rodriguez,19,eng ENG,FW,28-280,78,0,0,0,0,0,0,0,0,22,1,0,2,0.0,0.0,0.0,0,0,8,14,57.1,0,6,0,3,1
Nacer Chadli,22,be BEL,FW,28-276,12,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,1,1,1
James McClean,14,ie IRL,LM,29-013,86,0,0,0,0,0,0,1,0,26,2,2,2,0.0,0.0,0.1,1,0,5,10,50.0,0,10,1,1,0
Grzegorz Krychowiak,20,pl POL,LM,28-096,4,0,0,0,0,1,0,0,0,4,1,1,0,0.2,0.2,0.0,0,0,1,1,100.0,0,1,0,0,0
Chris Brunt,11,nir NIR,CM,33-142,90,0,0,0,0,3,0,1,0,47,1,2,0,0.8,0.8,0.0,3,1,26,38,68.4,1,17,0,0,0
Jake Livermore,8,eng ENG,CM,28-172,90,1,0,0,0,1,1,0,0,33,1,0,1,1.0,1.0,0.0,1,0,14,22,63.6,1,14,0,1,0
Matt Phillips,10,sct SCO,RM,27-053,90,0,0,0,0,0,0,0,0,22,1,0,1,0.0,0.0,0.3,4,0,7,14,50.0,0,6,1,1,1
Kieran Gibbs,3,eng ENG,LB,28-221,90,0,0,0,0,0,0,0,0,29,1,0,2,0.0,0.0,0.0,1,0,13,21,61.9,1,10,0,1,1
Ahmed Hegazi,26,eg EGY,CB,27-100,90,0,0,0,0,2,0,1,0,41,2,1,3,0.3,0.3,0.0,1,0,12,22,54.5,0,7,0,1,1
Craig Dawson,25,eng ENG,CB,27-364,90,0,0,0,0,2,0,0,0,46,2,0,1,0.2,0.2,0.2,2,0,17,23,73.9,1,13,0,0,0
Allan Nyom,2,cm CMR,RB,29-360,90,0,0,0,0,0,0,1,0,38,4,1,1,0.0,0.0,0.0,0,0,17,25,68.0,4,21,2,0,0
Ben Foster,1,eng ENG,GK,35-032,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,1,0,9,26,34.6,0,11,0,0,0
