player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Kelechi Iheanacho,8,ng NGA,"FW,AM",21-311,90,0,0,0,0,2,0,0,0,30,1,0,0,0.1,0.1,0.0,2,1,18,19,94.7,1,20,0,1,0
Demarai Gray,7,jm JAM,LW,22-043,90,0,0,0,0,3,1,0,0,53,2,2,0,0.2,0.2,0.0,2,0,30,43,69.8,4,40,5,6,5
Ricardo Pereira,14,pt POR,"RW,RB",24-308,90,0,0,0,0,1,0,0,0,73,4,2,2,0.0,0.0,0.4,2,0,37,56,66.1,1,43,4,2,0
James Maddison,10,eng ENG,AM,21-260,62,0,0,0,0,2,1,0,0,50,0,1,0,0.1,0.1,0.0,2,0,29,43,67.4,3,35,2,2,1
Jamie Vardy,9,eng ENG,FW,31-211,28,1,0,0,0,2,1,0,0,6,0,0,0,1.2,1.2,0.1,1,0,3,4,75.0,0,3,0,0,0
Wilfred Ndidi,25,ng NGA,DM,21-237,90,0,0,0,0,2,1,0,0,97,2,2,2,0.1,0.1,0.0,5,1,72,87,82.8,11,69,0,1,1
Adrien Silva,23,pt POR,DM,29-148,79,0,0,0,0,0,0,0,0,85,2,1,1,0.0,0.0,0.0,1,0,66,77,85.7,10,64,0,0,0
Vicente Iborra,21,es ESP,DM,30-206,11,0,0,0,0,0,0,0,0,18,0,2,0,0.0,0.0,0.0,1,0,16,17,94.1,3,12,0,0,0
Ben Chilwell,3,eng ENG,LB,21-232,90,0,0,0,0,0,0,0,0,73,1,1,1,0.0,0.0,0.2,4,0,48,65,73.8,6,50,8,3,1
Harry Maguire,15,eng ENG,CB,25-158,90,0,0,0,0,0,0,0,0,65,0,0,0,0.0,0.0,0.0,2,0,55,60,91.7,9,48,1,0,0
Wes Morgan,5,jm JAM,CB,34-201,90,0,0,0,0,0,0,0,0,52,1,0,1,0.0,0.0,0.0,0,0,37,44,84.1,2,31,1,0,0
Daniel Amartey,18,gh GHA,RB,23-232,62,0,0,0,0,0,0,1,0,48,1,1,0,0.0,0.0,0.0,1,0,34,41,82.9,4,29,2,0,0
Rachid Ghezzal,31,dz ALG,RW,26-093,28,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.0,1,0,10,15,66.7,1,13,1,3,1
Kasper Schmeichel,1,dk DEN,GK,31-278,90,0,0,0,0,1,0,0,0,31,0,0,0,0.1,0.1,0.0,0,0,20,27,74.1,0,19,0,0,0
