player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Daniel Podence,10,pt POR,FW,26-331,69,0,0,0,0,1,0,0,0,24,0,0,0,0.0,0.0,0.1,1,0,9,19,47.4,1,16,1,1,1
Boubacar Traoré,6,ml MLI,CM,21-028,21,0,0,0,0,0,0,0,0,12,2,1,1,0.0,0.0,0.0,0,0,7,8,87.5,1,5,0,0,0
Gonçalo Guedes,17,pt POR,"LW,LM",25-292,69,0,0,0,0,2,1,0,0,28,0,0,0,0.2,0.2,0.1,3,0,10,17,58.8,2,19,3,2,1
Hwang Hee-chan,11,kr KOR,FW,26-234,21,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,2,2,0,0,0
Pedro Neto,7,pt POR,"RM,RW",22-192,85,0,0,0,0,1,0,0,0,39,2,0,0,0.1,0.1,0.0,0,0,21,27,77.8,3,27,3,8,3
Chem Campbell,77,wls WAL,RM,19-261,5,0,0,0,0,0,0,0,0,5,1,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,0,0
João Moutinho,28,pt POR,"CM,LM",36-009,90,0,0,0,0,1,0,0,0,63,2,1,2,0.0,0.0,0.0,1,0,44,50,88.0,10,25,0,2,1
Rúben Neves,8,pt POR,"CB,CM",25-188,90,0,0,0,0,1,0,1,0,73,2,3,0,0.0,0.0,0.0,2,0,55,63,87.3,2,39,0,0,0
Matheus Nunes,27,pt POR,"RM,CM,LM",24-021,90,0,0,0,0,0,0,1,0,46,2,1,1,0.0,0.0,0.0,2,0,29,37,78.4,2,28,5,4,1
Rayan Aït-Nouri,3,dz ALG,LB,21-103,80,0,0,0,0,0,0,0,0,31,2,0,0,0.0,0.0,0.1,1,0,20,23,87.0,0,14,3,1,1
Nélson Semedo,22,pt POR,RB,28-305,10,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,10,11,90.9,2,7,0,1,1
Max Kilman,23,eng ENG,CB,25-117,90,0,0,0,0,0,0,0,0,59,1,0,1,0.0,0.0,0.0,1,0,46,51,90.2,1,38,0,1,0
Nathan Collins,4,ie IRL,CB,21-140,32,0,0,0,0,0,0,0,1,31,0,0,2,0.0,0.0,0.0,0,0,26,28,92.9,0,15,0,1,1
Jonny Castro,19,es ESP,"RB,LB",28-198,90,0,0,0,0,0,0,0,0,63,4,1,0,0.0,0.0,0.0,1,0,47,52,90.4,3,29,2,3,3
José Sá,1,pt POR,GK,29-243,90,0,0,0,0,0,0,0,0,66,0,0,0,0.0,0.0,0.0,0,0,50,65,76.9,0,44,0,0,0
