player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ivan Toney,17,eng ENG,FW,26-241,90,2,0,0,0,6,5,0,0,53,1,0,0,1.0,1.0,0.0,1,0,16,29,55.2,2,21,0,1,0
Bryan Mbeumo,19,cm CMR,FW,23-097,73,0,0,0,0,2,1,1,0,23,1,0,0,0.1,0.1,0.1,2,0,8,12,66.7,1,8,1,1,0
Yoane Wissa,11,cd COD,FW,26-070,17,0,0,0,0,0,0,0,0,10,1,1,0,0.0,0.0,0.0,1,1,5,8,62.5,1,5,1,2,2
Mathias Jensen,8,dk DEN,CM,26-315,90,0,0,0,0,1,0,1,0,38,1,1,1,0.0,0.0,0.0,1,0,19,28,67.9,0,11,0,1,0
Vitaly Janelt,27,de GER,CM,24-186,61,0,0,0,0,0,0,0,0,14,1,1,1,0.0,0.0,0.0,1,0,5,9,55.6,1,4,0,0,0
Christian Nørgaard,6,dk DEN,CM,28-247,29,0,0,0,0,0,0,0,0,10,1,2,1,0.0,0.0,0.0,0,0,3,4,75.0,1,1,0,0,0
Frank Onyeka,15,ng NGA,CM,24-315,86,0,0,0,0,1,1,0,0,27,1,0,2,0.2,0.2,0.1,2,1,10,15,66.7,1,14,1,4,1
Josh Dasilva,10,eng ENG,CM,24-020,4,0,1,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.8,3,1,3,4,75.0,0,4,2,1,1
Rico Henry,3,eng ENG,WB,25-127,90,0,0,0,0,0,0,0,0,29,1,1,1,0.0,0.0,0.2,2,0,12,19,63.2,0,13,4,1,1
Mads Roerslev,30,dk DEN,WB,23-141,90,0,0,0,0,0,0,0,0,32,1,0,3,0.0,0.0,0.0,2,0,8,23,34.8,3,12,0,0,0
Ben Mee,16,eng ENG,CB,33-052,90,0,0,0,0,0,0,0,0,27,1,0,3,0.0,0.0,0.0,0,0,7,15,46.7,2,8,0,0,0
Ethan Pinnock,5,jm JAM,CB,29-167,90,0,0,0,0,0,0,0,0,32,0,0,2,0.0,0.0,0.0,0,0,5,12,41.7,1,3,0,0,0
Mathias Jørgensen,13,dk DEN,CB,32-203,90,0,0,0,0,0,0,0,0,37,1,3,8,0.0,0.0,0.0,0,0,8,13,61.5,2,5,0,0,0
David Raya,1,es ESP,GK,27-058,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,2,1,26,46,56.5,2,20,0,0,0
