player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jamie Vardy,9,eng ENG,FW,34-265,90,1,0,0,0,3,1,0,0,9,0,0,0,0.6,0.6,0.0,0,0,4,5,80.0,0,3,1,0,0
Kelechi Iheanacho,14,ng NGA,FW,25-000,70,1,0,0,0,1,1,0,0,26,2,0,1,0.3,0.3,0.1,3,1,13,20,65.0,2,10,2,1,1
James Maddison,10,eng ENG,FW,24-314,20,0,0,0,0,1,1,0,0,9,0,0,0,0.1,0.1,0.0,0,0,3,6,50.0,1,3,1,0,0
Harvey Barnes,7,eng ENG,LM,23-298,90,0,1,0,0,2,0,1,0,44,4,1,1,0.1,0.1,0.4,1,0,14,30,46.7,0,29,4,1,0
Youri Tielemans,8,be BEL,CM,24-149,90,0,0,0,0,1,1,1,0,58,2,1,1,0.0,0.0,0.2,4,2,33,50,66.0,4,18,0,1,1
Hamza Choudhury,20,bd BAN,CM,24-002,59,0,0,0,0,0,0,0,0,50,5,3,0,0.0,0.0,0.0,2,0,24,34,70.6,3,11,0,1,1
Boubakary Soumaré,42,fr FRA,CM,22-218,31,0,0,0,0,0,0,0,0,19,0,1,0,0.0,0.0,0.0,0,0,9,13,69.2,1,5,1,1,1
Ademola Lookman,37,ng NGA,RM,23-348,79,0,0,0,0,1,1,0,0,46,1,0,2,0.1,0.1,0.0,2,0,25,34,73.5,3,23,1,5,3
Marc Albrighton,11,eng ENG,RM,31-319,11,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,4,0,0,0
Ryan Bertrand,5,eng ENG,LB,32-059,90,0,0,0,0,0,0,1,0,41,3,0,3,0.0,0.0,0.0,0,0,23,29,79.3,2,12,1,0,0
Jannik Vestergaard,23,dk DEN,CB,29-061,90,0,0,0,0,0,0,0,0,66,3,1,0,0.0,0.0,0.0,1,0,40,50,80.0,5,28,0,2,2
Çağlar Söyüncü,4,tr TUR,CB,25-133,90,0,0,0,0,0,0,0,0,58,4,3,0,0.0,0.0,0.0,0,0,35,45,77.8,2,21,0,0,0
Timothy Castagne,27,be BEL,RB,25-302,90,0,0,0,0,0,0,0,0,64,5,3,2,0.0,0.0,0.0,0,0,32,46,69.6,2,15,2,1,1
Kasper Schmeichel,1,dk DEN,GK,34-332,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,19,41,46.3,0,22,0,0,0
