player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Fábio Silva,17,pt POR,FW,18-181,90,1,0,0,0,5,1,1,0,39,1,0,0,0.5,0.5,0.0,5,0,16,20,80.0,0,14,1,5,2
Pedro Neto,7,pt POR,"LW,LM",20-313,90,0,0,0,0,1,0,0,0,57,0,0,1,0.0,0.0,0.5,9,0,34,51,66.7,1,30,10,6,4
Adama Traoré,37,es ESP,"RW,RM",24-357,90,0,0,0,0,2,1,0,0,41,0,0,0,0.1,0.1,0.2,6,0,23,33,69.7,5,25,9,7,5
João Moutinho,28,pt POR,"LM,DM",34-130,78,0,0,0,0,0,0,0,0,75,2,2,1,0.0,0.0,0.0,1,0,57,69,82.6,6,44,1,1,1
Patrick Cutrone,23,it ITA,FW,23-013,12,0,0,0,0,1,0,0,0,1,0,0,0,0.1,0.1,0.0,1,0,0,0,,0,0,0,0,0
Rúben Neves,8,pt POR,CM,23-309,59,0,0,0,0,2,0,0,0,55,1,0,1,0.1,0.1,0.0,1,0,40,47,85.1,4,34,0,0,0
Morgan Gibbs-White,18,eng ENG,"CM,AM",20-355,31,0,0,0,0,0,0,0,0,32,1,0,2,0.0,0.0,0.1,3,0,19,27,70.4,1,13,1,0,0
Leander Dendoncker,32,be BEL,"RM,CM,DM",25-276,90,0,0,0,0,3,1,1,0,68,0,0,1,0.1,0.1,0.2,7,1,50,61,82.0,3,32,2,1,0
Romain Saïss,27,ma MAR,"LB,CB",30-296,90,0,0,0,0,1,0,0,0,84,2,2,0,0.1,0.1,0.0,1,1,59,73,80.8,9,46,2,1,0
Conor Coady,16,eng ENG,CB,27-326,63,0,0,0,0,0,0,0,0,51,0,1,1,0.0,0.0,0.0,1,0,45,50,90.0,6,29,0,0,0
Rayan Aït-Nouri,3,dz ALG,LB,19-224,27,0,0,0,0,1,0,0,0,25,0,0,1,0.0,0.0,0.0,1,0,15,19,78.9,1,12,1,2,1
Willy Boly,15,ci CIV,CB,29-348,90,1,1,0,0,6,3,0,0,76,3,1,1,0.5,0.5,0.2,3,1,52,62,83.9,1,38,0,0,0
Nélson Semedo,22,pt POR,RB,27-061,90,0,0,0,0,1,0,0,0,92,2,4,1,0.1,0.1,0.0,4,1,67,80,83.8,6,52,9,6,5
Rui Patrício,11,pt POR,GK,32-336,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,19,19,100.0,0,13,0,0,0
