player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Edinson Cavani,7,uy URU,FW,34-088,90,0,1,0,0,2,0,1,0,24,2,0,0,0.3,0.3,0.2,3,1,16,19,84.2,1,15,0,0,0
Paul Pogba,6,fr FRA,"LW,DM",28-059,90,0,0,0,0,2,0,0,0,67,4,2,2,0.1,0.1,0.3,4,0,32,46,69.6,5,39,4,3,2
Marcus Rashford,10,eng ENG,"RW,LW",23-194,90,1,0,0,0,3,1,0,0,37,2,0,1,0.4,0.4,0.1,7,2,18,24,75.0,4,23,5,3,1
Bruno Fernandes,18,pt POR,AM,26-247,90,1,0,0,0,6,1,0,0,73,2,1,0,0.4,0.4,0.6,5,0,52,64,81.3,3,34,4,1,1
Fred,17,br BRA,DM,28-069,62,0,0,0,0,0,0,0,0,53,3,0,1,0.0,0.0,0.0,1,0,36,44,81.8,3,26,1,1,1
Mason Greenwood,11,eng ENG,RW,19-224,28,0,0,0,0,3,0,0,0,22,0,0,0,0.7,0.7,0.0,3,0,14,17,82.4,2,14,0,1,0
Scott McTominay,39,sct SCO,"DM,CB",24-156,90,0,0,0,0,2,0,1,0,83,3,1,2,0.2,0.2,0.0,0,0,46,67,68.7,2,40,1,2,2
Luke Shaw,23,eng ENG,LB,25-305,90,0,0,0,0,0,0,0,0,77,1,0,1,0.0,0.0,0.3,3,0,50,68,73.5,5,42,4,1,1
Victor Lindelöf,2,se SWE,CB,26-300,90,0,0,0,0,0,0,0,0,68,1,1,0,0.0,0.0,0.0,1,0,53,62,85.5,0,42,0,0,0
Eric Bailly,3,ci CIV,CB,27-031,85,0,0,0,0,0,0,1,0,56,0,0,1,0.0,0.0,0.0,1,0,42,48,87.5,1,32,0,0,0
Nemanja Matić,31,rs SRB,DM,32-285,5,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,7,11,63.6,1,7,0,1,1
Aaron Wan-Bissaka,29,eng ENG,RB,23-168,90,0,1,0,0,0,0,0,0,66,3,3,0,0.0,0.0,0.1,3,1,47,57,82.5,2,33,4,4,3
Dean Henderson,26,eng ENG,GK,24-062,90,0,0,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,0,0,20,30,66.7,0,20,0,0,0
