player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Adam Armstrong,9,eng ENG,FW,25-240,65,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.1,1,0,18,19,94.7,0,12,3,2,0
Mohamed Elyounoussi,24,no NOR,AM,28-065,25,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,6,9,66.7,0,6,0,2,2
Che Adams,10,sct SCO,FW,26-087,90,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,0,0,13,18,72.2,1,14,1,1,1
Joe Aribo,7,ng NGA,LM,26-079,78,0,0,0,0,0,0,0,0,28,1,0,2,0.0,0.0,0.0,0,0,16,23,69.6,5,11,1,2,1
Sekou Mara,18,fr FRA,FW,20-070,12,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,1,0
Ibrahima Diallo,27,fr FRA,"CM,DM",23-214,90,0,0,0,0,0,0,0,0,50,0,1,1,0.0,0.0,0.0,0,0,37,43,86.0,5,26,0,0,0
James Ward-Prowse,8,eng ENG,"CM,DM,RM",27-341,90,0,0,0,0,0,0,0,0,45,3,2,2,0.0,0.0,0.0,1,0,30,37,81.1,4,22,0,1,1
Stuart Armstrong,17,sct SCO,RM,30-192,65,0,0,0,0,1,0,0,0,26,1,1,1,0.1,0.1,0.0,0,0,12,14,85.7,0,14,3,3,0
Moussa Djenepo,19,ml MLI,AM,24-115,25,0,0,0,0,0,0,0,0,18,1,1,1,0.0,0.0,0.0,0,0,8,8,100.0,1,6,0,1,0
Romain Perraud,15,fr FRA,LB,25-016,90,0,0,0,0,3,0,0,0,50,3,0,1,0.1,0.1,0.0,3,0,32,39,82.1,4,32,3,3,0
Mohammed Salisu,22,gh GHA,CB,23-174,90,0,0,0,0,0,0,0,0,72,5,0,2,0.0,0.0,0.0,0,0,46,55,83.6,4,43,0,1,1
Armel Bella Kotchap,37,de GER,CB,20-301,90,0,0,0,0,0,0,0,0,67,2,3,5,0.0,0.0,0.0,0,0,41,49,83.7,0,32,0,0,0
Kyle Walker-Peters,2,eng ENG,RB,25-178,78,0,0,0,0,0,0,1,0,43,2,2,2,0.0,0.0,0.0,0,0,24,30,80.0,0,24,2,0,0
Juan Larios,28,es ESP,RB,18-269,12,0,0,0,0,0,0,0,0,11,0,1,0,0.0,0.0,0.0,0,0,7,8,87.5,0,7,0,0,0
Gavin Bazunu,31,ie IRL,GK,20-230,90,0,0,0,0,0,0,0,0,73,1,0,0,0.0,0.0,0.0,0,0,44,69,63.8,0,53,0,0,0
