player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Roberto Firmino,9,br BRA,FW,26-159,90,0,0,0,0,3,2,0,0,69,3,1,3,0.1,0.1,0.0,3,0,37,57,64.9,4,43,4,5,4
Sadio Mané,19,sn SEN,LW,25-334,90,0,0,0,0,1,0,0,0,64,0,1,0,0.0,0.0,0.1,4,0,42,55,76.4,11,47,7,6,5
Mohamed Salah,11,eg EGY,RW,25-268,90,0,0,0,0,1,0,0,0,35,0,0,2,0.1,0.1,0.1,3,0,17,25,68.0,1,21,1,1,0
James Milner,7,eng ENG,LM,32-065,90,0,0,0,0,1,0,0,0,100,3,0,0,0.0,0.0,0.3,4,0,73,94,77.7,18,59,4,1,1
Emre Can,23,de GER,CM,24-057,90,0,0,0,0,0,0,0,0,88,3,0,0,0.0,0.0,0.0,1,0,72,82,87.8,14,61,4,2,2
Alex Oxlade-Chamberlain,21,eng ENG,RM,24-207,61,0,0,0,0,3,0,1,0,58,0,0,1,0.1,0.1,0.0,2,0,43,53,81.1,5,38,5,3,2
Adam Lallana,20,eng ENG,RM,29-304,29,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,15,20,75.0,3,15,1,1,0
Andrew Robertson,26,sct SCO,LB,23-364,83,0,0,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.1,4,0,37,43,86.0,7,30,2,0,0
Dominic Solanke,29,eng ENG,LB,20-177,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,4,4,100.0,0,2,0,0,0
Virgil van Dijk,4,nl NED,CB,26-245,90,0,0,0,0,2,0,0,0,60,2,1,1,0.3,0.3,0.0,0,0,43,51,84.3,4,29,1,0,0
Dejan Lovren,6,hr CRO,CB,28-248,90,0,0,0,0,2,0,0,0,74,1,3,2,0.1,0.1,0.0,1,0,48,60,80.0,3,35,0,1,0
Trent Alexander-Arnold,66,eng ENG,RB,19-154,79,0,0,0,0,0,0,0,0,66,0,0,0,0.0,0.0,0.0,0,0,50,63,79.4,3,26,0,1,0
Georginio Wijnaldum,5,nl NED,RB,27-119,11,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,6,6,100.0,1,9,1,2,2
Loris Karius,1,de GER,GK,24-261,90,0,0,0,0,0,0,0,0,26,0,1,0,0.0,0.0,0.0,0,0,21,26,80.8,0,10,0,0,0
