player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Sergio Agüero,10,ar ARG,FW,30-326,88,0,0,0,0,2,0,0,0,29,0,0,1,0.1,0.1,0.1,1,0,18,22,81.8,3,21,5,4,3
Gabriel Jesus,33,br BRA,FW,22-021,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,1,1
Raheem Sterling,7,eng ENG,"LW,RW",24-137,90,0,1,0,0,2,2,0,0,60,1,0,1,0.2,0.2,0.1,4,2,34,48,70.8,5,46,2,6,5
Bernardo Silva,20,pt POR,"RW,RM",24-257,90,1,0,0,0,3,2,0,0,62,0,2,2,0.2,0.2,0.0,0,0,42,53,79.2,1,47,5,8,5
David Silva,21,es ESP,LM,33-106,90,0,0,0,0,0,0,0,0,88,2,1,2,0.0,0.0,0.2,4,0,71,82,86.6,11,71,3,1,1
Fernandinho,25,br BRA,CM,33-355,50,0,0,0,0,0,0,0,0,50,2,0,1,0.0,0.0,0.0,0,0,37,45,82.2,2,34,0,0,0
Leroy Sané,19,de GER,LW,23-103,40,1,0,0,0,1,1,0,0,19,2,1,0,0.1,0.1,0.0,1,0,7,11,63.6,1,12,1,0,0
İlkay Gündoğan,8,de GER,"RM,CM",28-182,88,0,1,0,0,0,0,0,0,89,1,3,0,0.0,0.0,0.0,3,1,76,84,90.5,7,69,6,0,0
Danilo,3,br BRA,CM,27-283,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0
Oleksandr Zinchenko,35,ua UKR,LB,22-130,90,0,0,0,0,0,0,1,0,118,4,3,3,0.0,0.0,0.0,2,0,95,106,89.6,6,77,6,1,0
Aymeric Laporte,14,es ESP,CB,24-332,90,0,0,0,0,0,0,0,0,78,2,1,1,0.0,0.0,0.0,0,0,66,69,95.7,3,52,0,0,0
Vincent Kompany,4,be BEL,CB,33-014,90,0,0,0,0,0,0,1,0,97,0,4,1,0.0,0.0,0.0,0,0,78,87,89.7,2,65,0,1,1
Kyle Walker,2,eng ENG,RB,28-331,90,0,0,0,0,0,0,0,0,89,0,1,0,0.0,0.0,0.0,1,1,72,81,88.9,6,63,2,3,1
Ederson,31,br BRA,GK,25-250,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,29,39,74.4,0,23,0,0,0
