player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Tomer Hemed,10,il ISR,FW,30-225,71,0,0,0,0,2,2,0,0,27,2,0,2,0.1,0.1,0.0,0,0,9,15,60.0,0,8,0,0,0
Glenn Murray,17,eng ENG,FW,34-079,19,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,0,0,0,0
José Izquierdo,19,co COL,LW,25-159,61,0,0,0,0,1,0,0,0,19,1,0,0,0.1,0.1,0.0,1,0,7,11,63.6,0,10,0,1,1
Solly March,20,eng ENG,LW,23-146,29,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,5,8,62.5,1,8,3,1,1
Anthony Knockaert,11,fr FRA,RW,26-023,90,0,0,0,0,1,0,1,0,38,0,1,1,0.0,0.0,0.1,2,0,20,27,74.1,4,21,4,4,2
Davy Pröpper,24,nl NED,"LM,CM",26-102,90,0,0,0,0,1,0,0,0,37,1,6,1,0.0,0.0,0.0,1,0,13,26,50.0,2,15,0,2,0
Dale Stephens,6,eng ENG,CM,28-184,90,0,0,0,0,0,0,0,0,34,1,4,0,0.0,0.0,0.0,1,0,20,27,74.1,1,16,0,0,0
Beram Kayal,7,il ISR,"RM,CM",29-225,77,0,0,0,0,0,0,0,0,24,5,0,1,0.0,0.0,0.1,3,0,8,14,57.1,1,8,0,1,0
Pascal Groß,13,de GER,CM,26-181,13,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Gaëtan Bong,3,cm CMR,LB,29-232,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,23,33,69.7,3,8,1,1,1
Lewis Dunk,5,eng ENG,CB,26-022,90,0,0,0,0,0,0,0,0,32,1,0,5,0.0,0.0,0.0,0,0,15,21,71.4,1,9,0,0,0
Shane Duffy,22,ie IRL,CB,25-346,90,0,0,0,0,2,2,0,0,41,1,1,5,0.1,0.1,0.0,0,0,14,18,77.8,1,9,0,0,0
Ezequiel Schelotto,21,it ITA,RB,28-204,90,0,0,0,0,0,0,0,0,57,0,5,0,0.0,0.0,0.2,2,0,32,43,74.4,4,19,0,0,0
Mathew Ryan,1,au AUS,GK,25-249,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,12,33,36.4,0,11,0,0,0
